SNo,ObservationDate,Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
8965,01/29/2021,Hubei,Spain,01/29/2021 12:00,22415,1413,45963
8966,01/29/2021,New York,India,01/29/2021 13:00,88102,1446,74460
8967,01/29/2021,Unknown,Spain,01/29/2021 14:00,66668,3482,14212
8968,01/29/2021,Unknown,China,01/29/2021 15:00,51628,4744,53638
8969,01/29/2021,Hubei,China,01/29/2021 16:00,52287,1687,40079
8970,01/29/2021,California,US,01/29/2021 17:00,944,446,56031
8971,01/29/2021,New York,Spain,01/29/2021 18:00,5840,3474,58931
8972,01/29/2021,Hubei,Spain,01/29/2021 19:00,53114,96,78484
8973,01/29/2021,California,Spain,01/29/2021 20:00,39442,2426,32794
8974,01/29/2021,Unknown,India,01/29/2021 21:00,43489,2717,89831
8975,01/29/2021,Guangdong,Italy,01/29/2021 22:00,45261,3257,84590
8976,01/29/2021,New York,Italy,01/29/2021 23:00,44278,4726,71163
8977,01/30/2021,New York,Italy,01/30/2021 00:00,33602,502,71446
8978,01/30/2021,California,India,01/30/2021 01:00,20134,4383,49278
8979,01/30/2021,Hubei,Spain,01/30/2021 02:00,69720,4464,83399
8980,01/30/2021,Unknown,Italy,01/30/2021 03:00,93499,64,46474
8981,01/30/2021,California,Spain,01/30/2021 04:00,72714,4257,24894
8982,01/30/2021,Guangdong,US,01/30/2021 05:00,70704,661,18872
8983,01/30/2021,Guangdong,Italy,01/30/2021 06:00,32654,3489,45749
8984,01/30/2021,Guangdong,US,01/30/2021 07:00,70527,480,12406
8985,01/30/2021,California,India,01/30/2021 08:00,8146,4662,70409
8986,01/30/2021,Unknown,China,01/30/2021 09:00,70826,3261,80561
8987,01/30/2021,New York,India,01/30/2021 10:00,57550,405,28671
8988,01/30/2021,Hubei,India,01/30/2021 11:00,90085,4860,71637
8989,01/30/2021,New York,India,01/30/2021 12:00,80380,3560,87197
8990,01/30/2021,Unknown,Italy,01/30/2021 13:00,94418,3383,16182
8991,01/30/2021,New York,US,01/30/2021 14:00,65564,3667,38604
8992,01/30/2021,California,Italy,01/30/2021 15:00,57531,4961,61525
8993,01/30/2021,Guangdong,China,01/30/2021 16:00,83780,1117,63365
8994,01/30/2021,Unknown,India,01/30/2021 17:00,7934,2437,35176
8995,01/30/2021,Unknown,Spain,01/30/2021 18:00,95381,3482,2839
8996,01/30/2021,New York,China,01/30/2021 19:00,48049,3709,69990
8997,01/30/2021,California,US,01/30/2021 20:00,55280,3440,14214
8998,01/30/2021,New York,China,01/30/2021 21:00,85934,741,23938
8999,01/30/2021,New York,Italy,01/30/2021 22:00,95597,3239,72950
9000,01/30/2021,Unknown,Spain,01/30/2021 23:00,53404,2921,63413
9001,01/31/2021,New York,Italy,01/31/2021 00:00,2127,1831,34693
9002,01/31/2021,Guangdong,India,01/31/2021 01:00,75619,4138,15457
9003,01/31/2021,New York,India,01/31/2021 02:00,62736,910,38862
9004,01/31/2021,Guangdong,China,01/31/2021 03:00,19091,4012,89553
9005,01/31/2021,Unknown,India,01/31/2021 04:00,9933,4702,1976
9006,01/31/2021,California,India,01/31/2021 05:00,15877,1418,53781
9007,01/31/2021,Guangdong,US,01/31/2021 06:00,34581,4814,51234
9008,01/31/2021,California,US,01/31/2021 07:00,12519,4309,10921
9009,01/31/2021,California,Italy,01/31/2021 08:00,73352,4038,58507
9010,01/31/2021,Guangdong,Italy,01/31/2021 09:00,8351,3639,62563
9011,01/31/2021,Unknown,US,01/31/2021 10:00,15648,3445,31709
9012,01/31/2021,Hubei,China,01/31/2021 11:00,57548,131,3444
9013,01/31/2021,California,US,01/31/2021 12:00,92997,2056,33526
9014,01/31/2021,California,Italy,01/31/2021 13:00,62823,152,19478
9015,01/31/2021,Unknown,Spain,01/31/2021 14:00,44480,2478,63332
9016,01/31/2021,Unknown,India,01/31/2021 15:00,39017,482,4379
9017,01/31/2021,New York,Spain,01/31/2021 16:00,80977,304,16496
9018,01/31/2021,Unknown,Spain,01/31/2021 17:00,39253,2519,51572
9019,01/31/2021,California,India,01/31/2021 18:00,74713,992,28868
9020,01/31/2021,Guangdong,US,01/31/2021 19:00,86967,2237,5283
9021,01/31/2021,Hubei,China,01/31/2021 20:00,21924,2559,78716
9022,01/31/2021,New York,Spain,01/31/2021 21:00,34864,4438,17205
9023,01/31/2021,Guangdong,China,01/31/2021 22:00,12493,714,54916
9024,01/31/2021,Hubei,Italy,01/31/2021 23:00,5337,1709,76173
9025,02/01/2021,Hubei,Spain,02/01/2021 00:00,63281,1057,45246
9026,02/01/2021,Hubei,Italy,02/01/2021 01:00,16035,470,50971
9027,02/01/2021,Guangdong,US,02/01/2021 02:00,88854,3465,47596
9028,02/01/2021,New York,Spain,02/01/2021 03:00,69318,740,25842
9029,02/01/2021,New York,Italy,02/01/2021 04:00,79334,3566,23015
9030,02/01/2021,Hubei,Italy,02/01/2021 05:00,19884,512,24395
9031,02/01/2021,Guangdong,US,02/01/2021 06:00,9074,3393,82195
9032,02/01/2021,Hubei,China,02/01/2021 07:00,92885,3285,63090
9033,02/01/2021,Unknown,China,02/01/2021 08:00,26907,3837,27487
9034,02/01/2021,New York,Spain,02/01/2021 09:00,87525,2192,25906
9035,02/01/2021,California,US,02/01/2021 10:00,8624,4654,10535
9036,02/01/2021,Hubei,Spain,02/01/2021 11:00,73425,4887,81088
9037,02/01/2021,Unknown,China,02/01/2021 12:00,27256,359,50539
9038,02/01/2021,New York,US,02/01/2021 13:00,10455,284,69531
9039,02/01/2021,Guangdong,India,02/01/2021 14:00,11194,3316,23477
9040,02/01/2021,New York,US,02/01/2021 15:00,21622,3277,30977
9041,02/01/2021,Guangdong,US,02/01/2021 16:00,92524,2631,77837
9042,02/01/2021,Guangdong,India,02/01/2021 17:00,50969,1757,88619
9043,02/01/2021,Hubei,Italy,02/01/2021 18:00,73106,2774,13295
9044,02/01/2021,Hubei,Italy,02/01/2021 19:00,21487,1522,63697
9045,02/01/2021,New York,Italy,02/01/2021 20:00,617,1245,42023
9046,02/01/2021,Unknown,China,02/01/2021 21:00,6285,1412,88810
9047,02/01/2021,New York,US,02/01/2021 22:00,33224,4838,44265
9048,02/01/2021,California,India,02/01/2021 23:00,66036,1416,38673
9049,02/02/2021,Guangdong,China,02/02/2021 00:00,57226,357,51055
9050,02/02/2021,Guangdong,India,02/02/2021 01:00,28994,3465,3361
9051,02/02/2021,Hubei,China,02/02/2021 02:00,62439,4135,58198
9052,02/02/2021,Unknown,China,02/02/2021 03:00,51467,2949,76623
9053,02/02/2021,Hubei,China,02/02/2021 04:00,23014,3141,28626
9054,02/02/2021,California,India,02/02/2021 05:00,70509,2876,28388
9055,02/02/2021,New York,Spain,02/02/2021 06:00,70310,4553,75643
9056,02/02/2021,New York,China,02/02/2021 07:00,81055,196,84918
9057,02/02/2021,Unknown,Italy,02/02/2021 08:00,65254,1874,17725
9058,02/02/2021,Hubei,US,02/02/2021 09:00,47117,937,2455
9059,02/02/2021,Hubei,Spain,02/02/2021 10:00,61594,2194,3792
9060,02/02/2021,California,Spain,02/02/2021 11:00,86116,3530,27727
9061,02/02/2021,New York,India,02/02/2021 12:00,88635,4125,44838
9062,02/02/2021,Hubei,Spain,02/02/2021 13:00,50218,389,38632
9063,02/02/2021,Unknown,India,02/02/2021 14:00,46390,2926,81733
9064,02/02/2021,New York,India,02/02/2021 15:00,37484,346,88911
9065,02/02/2021,California,Italy,02/02/2021 16:00,42588,2844,87816
9066,02/02/2021,Unknown,China,02/02/2021 17:00,13302,118,1308
9067,02/02/2021,Guangdong,Spain,02/02/2021 18:00,55760,4615,16315
9068,02/02/2021,California,China,02/02/2021 19:00,3234,1238,40857
9069,02/02/2021,Unknown,China,02/02/2021 20:00,6494,2780,89717
9070,02/02/2021,Hubei,China,02/02/2021 21:00,59625,2127,9893
9071,02/02/2021,Guangdong,India,02/02/2021 22:00,14239,2466,78233
9072,02/02/2021,California,China,02/02/2021 23:00,70034,583,68749
9073,02/03/2021,Hubei,Spain,02/03/2021 00:00,70803,2759,8438
9074,02/03/2021,Guangdong,India,02/03/2021 01:00,55323,1708,34992
9075,02/03/2021,New York,Spain,02/03/2021 02:00,12546,2704,68394
9076,02/03/2021,Hubei,India,02/03/2021 03:00,24479,4837,83287
9077,02/03/2021,Unknown,US,02/03/2021 04:00,36437,671,28935
9078,02/03/2021,California,US,02/03/2021 05:00,53867,1771,77991
9079,02/03/2021,Guangdong,US,02/03/2021 06:00,9657,1685,49854
9080,02/03/2021,Hubei,US,02/03/2021 07:00,87989,2077,75651
9081,02/03/2021,New York,India,02/03/2021 08:00,17259,2485,50702
9082,02/03/2021,California,China,02/03/2021 09:00,28645,1696,55823
9083,02/03/2021,California,Italy,02/03/2021 10:00,62674,3601,83253
9084,02/03/2021,Hubei,Italy,02/03/2021 11:00,77629,4158,63102
9085,02/03/2021,New York,US,02/03/2021 12:00,74270,1453,50950
9086,02/03/2021,Guangdong,China,02/03/2021 13:00,69052,3206,52607
9087,02/03/2021,Hubei,Spain,02/03/2021 14:00,15032,4252,68901
9088,02/03/2021,Guangdong,China,02/03/2021 15:00,86419,2990,51779
9089,02/03/2021,California,Spain,02/03/2021 16:00,91130,4872,34852
9090,02/03/2021,Guangdong,Italy,02/03/2021 17:00,40001,2301,61986
9091,02/03/2021,New York,China,02/03/2021 18:00,26004,3258,70509
9092,02/03/2021,Unknown,China,02/03/2021 19:00,13170,1350,45427
9093,02/03/2021,New York,Italy,02/03/2021 20:00,82494,4101,36194
9094,02/03/2021,Guangdong,China,02/03/2021 21:00,17842,3949,55989
9095,02/03/2021,Hubei,Spain,02/03/2021 22:00,91611,1279,16863
9096,02/03/2021,California,China,02/03/2021 23:00,26067,820,27533
9097,02/04/2021,Unknown,Spain,02/04/2021 00:00,68708,1343,85650
9098,02/04/2021,Hubei,US,02/04/2021 01:00,51622,2295,55511
9099,02/04/2021,Hubei,China,02/04/2021 02:00,36195,3,89062
9100,02/04/2021,New York,Spain,02/04/2021 03:00,40566,2560,81546
9101,02/04/2021,Guangdong,Italy,02/04/2021 04:00,7736,2553,77740
9102,02/04/2021,New York,US,02/04/2021 05:00,48258,30,25275
9103,02/04/2021,Guangdong,China,02/04/2021 06:00,96804,1652,35415
9104,02/04/2021,New York,Spain,02/04/2021 07:00,43475,1298,21750
9105,02/04/2021,Hubei,China,02/04/2021 08:00,44511,4804,37876
9106,02/04/2021,California,Spain,02/04/2021 09:00,4206,885,34489
9107,02/04/2021,Guangdong,China,02/04/2021 10:00,19348,1200,68695
9108,02/04/2021,Unknown,US,02/04/2021 11:00,56057,3358,82253
9109,02/04/2021,Unknown,US,02/04/2021 12:00,36081,1979,8855
9110,02/04/2021,Hubei,China,02/04/2021 13:00,62208,4843,66759
9111,02/04/2021,New York,China,02/04/2021 14:00,24854,4038,68990
9112,02/04/2021,New York,India,02/04/2021 15:00,18032,2126,44459
9113,02/04/2021,Hubei,China,02/04/2021 16:00,54679,2290,46414
9114,02/04/2021,Unknown,China,02/04/2021 17:00,29272,3894,27073
9115,02/04/2021,Unknown,US,02/04/2021 18:00,35109,4596,55511
9116,02/04/2021,New York,China,02/04/2021 19:00,50670,204,41900
9117,02/04/2021,Guangdong,Italy,02/04/2021 20:00,50022,1483,23199
9118,02/04/2021,California,China,02/04/2021 21:00,5538,2770,54526
9119,02/04/2021,Guangdong,India,02/04/2021 22:00,44237,4428,32272
9120,02/04/2021,Unknown,Spain,02/04/2021 23:00,9533,2650,37301
9121,02/05/2021,Guangdong,US,02/05/2021 00:00,96328,4261,63957
9122,02/05/2021,California,Italy,02/05/2021 01:00,59650,2208,5
9123,02/05/2021,Guangdong,Spain,02/05/2021 02:00,71013,5,43226
9124,02/05/2021,Guangdong,Italy,02/05/2021 03:00,9363,531,30208
9125,02/05/2021,Guangdong,US,02/05/2021 04:00,77800,2092,23103
9126,02/05/2021,Guangdong,India,02/05/2021 05:00,46304,4552,74240
9127,02/05/2021,Hubei,US,02/05/2021 06:00,11819,226,11452
9128,02/05/2021,Unknown,Italy,02/05/2021 07:00,12191,2099,13558
9129,02/05/2021,California,Italy,02/05/2021 08:00,6499,4566,11008
9130,02/05/2021,Unknown,US,02/05/2021 09:00,63001,896,41936
9131,02/05/2021,Hubei,China,02/05/2021 10:00,17668,1320,51885
9132,02/05/2021,Hubei,US,02/05/2021 11:00,8762,2661,66156
9133,02/05/2021,Hubei,India,02/05/2021 12:00,96828,2559,32315
9134,02/05/2021,Hubei,US,02/05/2021 13:00,19248,1664,45610
9135,02/05/2021,Guangdong,Spain,02/05/2021 14:00,44944,1525,7595
9136,02/05/2021,Unknown,China,02/05/2021 15:00,76869,3750,78373
9137,02/05/2021,New York,Spain,02/05/2021 16:00,96188,3654,63850
9138,02/05/2021,California,US,02/05/2021 17:00,13070,2567,8785
9139,02/05/2021,Hubei,China,02/05/2021 18:00,91392,4769,71388
9140,02/05/2021,Unknown,Spain,02/05/2021 19:00,97164,1096,10134
9141,02/05/2021,Hubei,Spain,02/05/2021 20:00,37807,3098,8814
9142,02/05/2021,Hubei,China,02/05/2021 21:00,88959,3240,77576
9143,02/05/2021,Hubei,China,02/05/2021 22:00,48033,2822,23687
9144,02/05/2021,Hubei,Italy,02/05/2021 23:00,25212,2927,4529
9145,02/06/2021,Hubei,China,02/06/2021 00:00,4626,4993,36687
9146,02/06/2021,California,US,02/06/2021 01:00,49270,3614,67060
9147,02/06/2021,Unknown,India,02/06/2021 02:00,40767,847,39994
9148,02/06/2021,Hubei,Italy,02/06/2021 03:00,61505,3616,31497
9149,02/06/2021,Hubei,China,02/06/2021 04:00,2292,2704,63627
9150,02/06/2021,Hubei,India,02/06/2021 05:00,14859,3893,82812
9151,02/06/2021,Hubei,Italy,02/06/2021 06:00,30585,3381,8819
9152,02/06/2021,Guangdong,US,02/06/2021 07:00,82343,3071,87243
9153,02/06/2021,Guangdong,India,02/06/2021 08:00,3819,2994,45213
9154,02/06/2021,New York,China,02/06/2021 09:00,89623,4742,62793
9155,02/06/2021,Hubei,China,02/06/2021 10:00,1280,4533,30915
9156,02/06/2021,New York,US,02/06/2021 11:00,63480,1500,60115
9157,02/06/2021,California,Italy,02/06/2021 12:00,78777,2442,552
9158,02/06/2021,New York,India,02/06/2021 13:00,14147,1725,79718
9159,02/06/2021,Unknown,US,02/06/2021 14:00,85352,1565,13149
9160,02/06/2021,Guangdong,Italy,02/06/2021 15:00,67165,1743,59849
9161,02/06/2021,Guangdong,Spain,02/06/2021 16:00,8634,325,15155
9162,02/06/2021,Hubei,Spain,02/06/2021 17:00,68550,4417,75813
9163,02/06/2021,Hubei,Italy,02/06/2021 18:00,10773,2230,80212
9164,02/06/2021,California,China,02/06/2021 19:00,17881,2666,9785
9165,02/06/2021,California,China,02/06/2021 20:00,61596,1209,20781
9166,02/06/2021,Unknown,Spain,02/06/2021 21:00,8280,4361,11970
9167,02/06/2021,Hubei,China,02/06/2021 22:00,59593,841,68800
9168,02/06/2021,Hubei,China,02/06/2021 23:00,25555,4424,74343
9169,02/07/2021,California,Italy,02/07/2021 00:00,41421,3901,30319
9170,02/07/2021,California,Italy,02/07/2021 01:00,85472,3436,69763
9171,02/07/2021,California,China,02/07/2021 02:00,27332,4778,26207
9172,02/07/2021,Guangdong,Italy,02/07/2021 03:00,44588,2071,30290
9173,02/07/2021,New York,India,02/07/2021 04:00,92613,1284,87209
9174,02/07/2021,New York,Spain,02/07/2021 05:00,7637,1378,9136
9175,02/07/2021,Hubei,India,02/07/2021 06:00,90491,2658,4980
9176,02/07/2021,Guangdong,India,02/07/2021 07:00,86416,3561,89734
9177,02/07/2021,California,China,02/07/2021 08:00,46158,1887,46344
9178,02/07/2021,Hubei,China,02/07/2021 09:00,53798,4012,56799
9179,02/07/2021,Guangdong,India,02/07/2021 10:00,52135,1978,72907
9180,02/07/2021,Unknown,India,02/07/2021 11:00,16155,4727,51107
9181,02/07/2021,Guangdong,US,02/07/2021 12:00,68596,4416,65264
9182,02/07/2021,Hubei,US,02/07/2021 13:00,46465,4298,2396
9183,02/07/2021,New York,Spain,02/07/2021 14:00,48081,3161,2090
9184,02/07/2021,California,India,02/07/2021 15:00,56986,2224,51975
9185,02/07/2021,Unknown,Italy,02/07/2021 16:00,55956,4722,84449
9186,02/07/2021,Guangdong,US,02/07/2021 17:00,40278,2079,89464
9187,02/07/2021,Hubei,China,02/07/2021 18:00,68486,4822,36941
9188,02/07/2021,Hubei,India,02/07/2021 19:00,53692,953,9251
9189,02/07/2021,California,Italy,02/07/2021 20:00,47155,2867,32126
9190,02/07/2021,Hubei,Italy,02/07/2021 21:00,89338,2290,39727
9191,02/07/2021,Hubei,Italy,02/07/2021 22:00,6063,69,79021
9192,02/07/2021,California,China,02/07/2021 23:00,79741,1094,9545
9193,02/08/2021,Unknown,US,02/08/2021 00:00,44690,4253,27275
9194,02/08/2021,New York,Italy,02/08/2021 01:00,26507,548,78902
9195,02/08/2021,New York,US,02/08/2021 02:00,7661,1839,8955
9196,02/08/2021,Guangdong,Spain,02/08/2021 03:00,36189,1951,28647
9197,02/08/2021,Unknown,China,02/08/2021 04:00,13057,1058,67862
9198,02/08/2021,Guangdong,US,02/08/2021 05:00,85776,3551,49610
9199,02/08/2021,New York,US,02/08/2021 06:00,99786,2507,35340
9200,02/08/2021,California,Italy,02/08/2021 07:00,35313,3907,46534
9201,02/08/2021,Hubei,Italy,02/08/2021 08:00,36988,4981,48702
9202,02/08/2021,New York,China,02/08/2021 09:00,12491,3490,51691
9203,02/08/2021,Unknown,US,02/08/2021 10:00,60159,4606,69705
9204,02/08/2021,New York,India,02/08/2021 11:00,33410,4463,9010
9205,02/08/2021,Unknown,Italy,02/08/2021 12:00,78868,2959,6073
9206,02/08/2021,Unknown,Italy,02/08/2021 13:00,62029,882,61594
9207,02/08/2021,Unknown,Spain,02/08/2021 14:00,85838,2625,89393
9208,02/08/2021,Guangdong,China,02/08/2021 15:00,34354,4764,85911
9209,02/08/2021,California,US,02/08/2021 16:00,84329,2153,72344
9210,02/08/2021,New York,US,02/08/2021 17:00,6504,4761,88107
9211,02/08/2021,California,US,02/08/2021 18:00,93961,3566,73144
9212,02/08/2021,Hubei,Italy,02/08/2021 19:00,29811,259,13408
9213,02/08/2021,New York,China,02/08/2021 20:00,49206,1508,22692
9214,02/08/2021,California,US,02/08/2021 21:00,95282,312,27369
9215,02/08/2021,California,India,02/08/2021 22:00,17225,2678,48508
9216,02/08/2021,Hubei,Spain,02/08/2021 23:00,96509,1844,14782
9217,02/09/2021,Unknown,Spain,02/09/2021 00:00,92732,2584,5126
9218,02/09/2021,New York,US,02/09/2021 01:00,19290,4014,64605
9219,02/09/2021,New York,Italy,02/09/2021 02:00,75660,3251,49595
9220,02/09/2021,Hubei,Spain,02/09/2021 03:00,2272,1533,3704
9221,02/09/2021,Unknown,Spain,02/09/2021 04:00,6141,4769,83820
9222,02/09/2021,New York,Spain,02/09/2021 05:00,64980,1423,42477
9223,02/09/2021,New York,Spain,02/09/2021 06:00,57167,2020,17940
9224,02/09/2021,New York,US,02/09/2021 07:00,24678,1691,24673
9225,02/09/2021,Unknown,China,02/09/2021 08:00,74697,1728,76589
9226,02/09/2021,Hubei,China,02/09/2021 09:00,1071,327,82964
9227,02/09/2021,New York,Italy,02/09/2021 10:00,17120,1588,79079
9228,02/09/2021,California,India,02/09/2021 11:00,91477,3753,8659
9229,02/09/2021,Unknown,China,02/09/2021 12:00,24133,2894,8545
9230,02/09/2021,Guangdong,India,02/09/2021 13:00,3630,97,49223
9231,02/09/2021,Hubei,China,02/09/2021 14:00,65763,4754,9567
9232,02/09/2021,California,China,02/09/2021 15:00,79544,2347,66611
9233,02/09/2021,New York,Italy,02/09/2021 16:00,54863,1097,9437
9234,02/09/2021,Guangdong,Spain,02/09/2021 17:00,55308,4734,9215
9235,02/09/2021,Hubei,Italy,02/09/2021 18:00,19954,84,32068
9236,02/09/2021,Unknown,China,02/09/2021 19:00,80211,1277,53707
9237,02/09/2021,Guangdong,Spain,02/09/2021 20:00,62787,2711,87206
9238,02/09/2021,Guangdong,Spain,02/09/2021 21:00,1619,518,62746
9239,02/09/2021,California,Spain,02/09/2021 22:00,78421,3523,59892
9240,02/09/2021,Hubei,India,02/09/2021 23:00,67740,183,4462
9241,02/10/2021,California,China,02/10/2021 00:00,77230,972,3107
9242,02/10/2021,California,US,02/10/2021 01:00,40342,3385,21086
9243,02/10/2021,New York,Italy,02/10/2021 02:00,9373,2388,84495
9244,02/10/2021,Unknown,India,02/10/2021 03:00,11448,4322,52198
9245,02/10/2021,Guangdong,Italy,02/10/2021 04:00,49949,4932,18083
9246,02/10/2021,Hubei,US,02/10/2021 05:00,31210,3827,57945
9247,02/10/2021,Unknown,Spain,02/10/2021 06:00,25410,2311,70251
9248,02/10/2021,Unknown,US,02/10/2021 07:00,65047,2497,48723
9249,02/10/2021,Hubei,Italy,02/10/2021 08:00,29028,3479,41214
9250,02/10/2021,Unknown,US,02/10/2021 09:00,68300,4265,11169
9251,02/10/2021,New York,China,02/10/2021 10:00,43369,565,54471
9252,02/10/2021,Unknown,US,02/10/2021 11:00,64735,1935,82755
9253,02/10/2021,New York,China,02/10/2021 12:00,11467,826,1850
9254,02/10/2021,Guangdong,US,02/10/2021 13:00,8199,4701,53916
9255,02/10/2021,Guangdong,China,02/10/2021 14:00,27095,3117,52254
9256,02/10/2021,California,China,02/10/2021 15:00,97999,349,69185
9257,02/10/2021,New York,US,02/10/2021 16:00,39007,98,88664
9258,02/10/2021,Guangdong,India,02/10/2021 17:00,47711,1769,84453
9259,02/10/2021,Unknown,Spain,02/10/2021 18:00,13617,1804,35074
9260,02/10/2021,Hubei,Spain,02/10/2021 19:00,28304,1060,45308
9261,02/10/2021,Hubei,Spain,02/10/2021 20:00,68865,3509,66029
9262,02/10/2021,New York,China,02/10/2021 21:00,96729,3056,60649
9263,02/10/2021,California,Spain,02/10/2021 22:00,55221,4170,58474
9264,02/10/2021,Unknown,China,02/10/2021 23:00,77099,2105,87620
9265,02/11/2021,New York,India,02/11/2021 00:00,71120,3090,12623
9266,02/11/2021,Hubei,US,02/11/2021 01:00,74341,401,28360
9267,02/11/2021,New York,US,02/11/2021 02:00,90800,187,10292
9268,02/11/2021,Unknown,China,02/11/2021 03:00,74625,3984,12207
9269,02/11/2021,Guangdong,China,02/11/2021 04:00,13639,138,69576
9270,02/11/2021,Unknown,India,02/11/2021 05:00,24685,142,67403
9271,02/11/2021,Guangdong,Spain,02/11/2021 06:00,65416,4203,35502
9272,02/11/2021,Guangdong,India,02/11/2021 07:00,60356,220,31785
9273,02/11/2021,Guangdong,US,02/11/2021 08:00,11110,4240,68867
9274,02/11/2021,New York,US,02/11/2021 09:00,99464,4605,52592
9275,02/11/2021,Hubei,Spain,02/11/2021 10:00,52762,2423,49361
9276,02/11/2021,New York,US,02/11/2021 11:00,21128,4100,32209
9277,02/11/2021,Hubei,China,02/11/2021 12:00,14684,4028,24490
9278,02/11/2021,Unknown,US,02/11/2021 13:00,51155,387,37876
9279,02/11/2021,California,Italy,02/11/2021 14:00,24419,3838,46432
9280,02/11/2021,Unknown,Spain,02/11/2021 15:00,1527,3031,51881
9281,02/11/2021,New York,Spain,02/11/2021 16:00,15220,559,78717
9282,02/11/2021,New York,Spain,02/11/2021 17:00,23702,1839,12261
9283,02/11/2021,Hubei,Italy,02/11/2021 18:00,27757,3234,30090
9284,02/11/2021,New York,India,02/11/2021 19:00,46664,1771,31568
9285,02/11/2021,Guangdong,China,02/11/2021 20:00,78621,364,70306
9286,02/11/2021,New York,Spain,02/11/2021 21:00,15205,416,36968
9287,02/11/2021,Hubei,US,02/11/2021 22:00,60207,1635,52913
9288,02/11/2021,Hubei,China,02/11/2021 23:00,20994,2068,74875
9289,02/12/2021,Guangdong,US,02/12/2021 00:00,96481,516,44741
9290,02/12/2021,Hubei,China,02/12/2021 01:00,86170,4031,31842
9291,02/12/2021,California,China,02/12/2021 02:00,30569,1220,47109
9292,02/12/2021,Unknown,US,02/12/2021 03:00,95711,660,52266
9293,02/12/2021,New York,US,02/12/2021 04:00,6626,3416,55846
9294,02/12/2021,California,China,02/12/2021 05:00,3964,329,48045
9295,02/12/2021,New York,Spain,02/12/2021 06:00,47377,377,25249
9296,02/12/2021,California,US,02/12/2021 07:00,18058,3282,29890
9297,02/12/2021,New York,Italy,02/12/2021 08:00,91302,159,43331
9298,02/12/2021,Guangdong,Italy,02/12/2021 09:00,35160,4753,55911
9299,02/12/2021,Hubei,China,02/12/2021 10:00,16262,1263,5184
9300,02/12/2021,Hubei,India,02/12/2021 11:00,94501,4174,37064
9301,02/12/2021,Guangdong,China,02/12/2021 12:00,10884,2199,89968
9302,02/12/2021,California,China,02/12/2021 13:00,4433,2564,53489
9303,02/12/2021,Unknown,Spain,02/12/2021 14:00,83747,2430,15366
9304,02/12/2021,California,Spain,02/12/2021 15:00,76227,4788,60245
9305,02/12/2021,Hubei,India,02/12/2021 16:00,31063,2037,42447
9306,02/12/2021,Unknown,India,02/12/2021 17:00,33484,2399,9159
9307,02/12/2021,New York,India,02/12/2021 18:00,86780,1224,3012
9308,02/12/2021,Unknown,India,02/12/2021 19:00,90196,1988,18736
9309,02/12/2021,California,India,02/12/2021 20:00,36536,865,69945
9310,02/12/2021,Guangdong,China,02/12/2021 21:00,30084,390,23005
9311,02/12/2021,New York,China,02/12/2021 22:00,24802,1408,35611
9312,02/12/2021,California,Italy,02/12/2021 23:00,57012,4915,50034
9313,02/13/2021,New York,Italy,02/13/2021 00:00,20614,4030,32154
9314,02/13/2021,Unknown,US,02/13/2021 01:00,70569,4435,32349
9315,02/13/2021,Hubei,China,02/13/2021 02:00,69922,1554,77156
9316,02/13/2021,California,India,02/13/2021 03:00,77686,4047,55366
9317,02/13/2021,Guangdong,US,02/13/2021 04:00,8157,131,34673
9318,02/13/2021,Unknown,Spain,02/13/2021 05:00,48742,3679,80908
9319,02/13/2021,California,China,02/13/2021 06:00,95944,3076,14741
9320,02/13/2021,Guangdong,Italy,02/13/2021 07:00,7675,4472,89109
9321,02/13/2021,California,China,02/13/2021 08:00,26228,4735,18382
9322,02/13/2021,Unknown,China,02/13/2021 09:00,18251,1521,83252
9323,02/13/2021,California,China,02/13/2021 10:00,23349,3269,19750
9324,02/13/2021,New York,China,02/13/2021 11:00,49178,440,75300
9325,02/13/2021,Unknown,Spain,02/13/2021 12:00,81362,1741,79902
9326,02/13/2021,California,Italy,02/13/2021 13:00,74660,1203,7229
9327,02/13/2021,Hubei,China,02/13/2021 14:00,6588,240,70876
9328,02/13/2021,California,Spain,02/13/2021 15:00,96479,3391,40294
9329,02/13/2021,New York,US,02/13/2021 16:00,93570,3721,68990
9330,02/13/2021,Guangdong,China,02/13/2021 17:00,87687,4118,3816
9331,02/13/2021,Guangdong,Spain,02/13/2021 18:00,63196,1203,5637
9332,02/13/2021,Guangdong,India,02/13/2021 19:00,32400,1887,34128
9333,02/13/2021,Hubei,US,02/13/2021 20:00,13536,4270,5974
9334,02/13/2021,New York,Italy,02/13/2021 21:00,2700,197,49715
9335,02/13/2021,Unknown,China,02/13/2021 22:00,91610,3525,39069
9336,02/13/2021,Guangdong,China,02/13/2021 23:00,74345,4194,22540
9337,02/14/2021,New York,Spain,02/14/2021 00:00,15115,744,13497
9338,02/14/2021,California,Italy,02/14/2021 01:00,52929,452,49885
9339,02/14/2021,Hubei,India,02/14/2021 02:00,45513,3262,25328
9340,02/14/2021,New York,US,02/14/2021 03:00,84607,3021,59700
9341,02/14/2021,New York,Italy,02/14/2021 04:00,38100,498,54326
9342,02/14/2021,Unknown,China,02/14/2021 05:00,88726,3687,84894
9343,02/14/2021,New York,Spain,02/14/2021 06:00,21440,3262,3986
